Name	Kingdom	Phylum	Class	Order	Family	Genus	Species	MP_Frozen_DNA_D0_1	MP_Frozen_DNA_D0_2	MP_Frozen_DNA_D0_3	MP_Frozen_DNA_D14_1	MP_Frozen_DNA_D14_2	MP_Frozen_DNA_D14_3	MP_Frozen_DNA_D21_1	MP_Frozen_DNA_D21_2	MP_Frozen_DNA_D21_3	MP_Frozen_DNA_D03_1	MP_Frozen_DNA_D03_2	MP_Frozen_DNA_D03_3	MP_Frozen_DNA_D40_1	MP_Frozen_DNA_D40_2	MP_Frozen_DNA_D40_3	MP_Frozen_DNA_D07_1	MP_Frozen_DNA_D07_2	MP_Frozen_DNA_D07_3	MP_Frozen_RNA_D0_1	MP_Frozen_RNA_D0_2	MP_Frozen_RNA_D0_3	MP_Frozen_RNA_D14_1	MP_Frozen_RNA_D14_2	MP_Frozen_RNA_D14_3	MP_Frozen_RNA_D21_1	MP_Frozen_RNA_D21_2	MP_Frozen_RNA_D21_3	MP_Frozen_RNA_D03_1	MP_Frozen_RNA_D03_2	MP_Frozen_RNA_D03_3	MP_Frozen_RNA_D07_1	MP_Frozen_RNA_D07_2	MP_Frozen_RNA_D07_3	MP_Mawi_DNA_D0_1	MP_Mawi_DNA_D0_2	MP_Mawi_DNA_D0_3	MP_Mawi_DNA_D14_1	MP_Mawi_DNA_D14_2	MP_Mawi_DNA_D14_3	MP_Mawi_DNA_D21_1	MP_Mawi_DNA_D21_2	MP_Mawi_DNA_D21_3	MP_Mawi_DNA_D03_1	MP_Mawi_DNA_D03_2	MP_Mawi_DNA_D03_3	MP_Mawi_DNA_D40_1	MP_Mawi_DNA_D40_2	MP_Mawi_DNA_D40_3	MP_Mawi_DNA_D07_1	MP_Mawi_DNA_D07_2	MP_Mawi_DNA_D07_3	MP_Mawi_RNA_D0_1	MP_Mawi_RNA_D0_2	MP_Mawi_RNA_D0_3	MP_Mawi_RNA_D14_1	MP_Mawi_RNA_D14_2	MP_Mawi_RNA_D14_3	MP_Mawi_RNA_D21_1	MP_Mawi_RNA_D21_2	MP_Mawi_RNA_D21_3	MP_Mawi_RNA_D03_1	MP_Mawi_RNA_D03_2	MP_Mawi_RNA_D03_3	MP_Mawi_RNA_D07_1	MP_Mawi_RNA_D07_2	MP_Mawi_RNA_D07_3	Taxonomy Id	Taxonomy Lineage
Actinomyces sp. oral taxon 448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.97	7.46	14.11	21.96	8.61	12.97	0.0	7.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.31	22.72	62.58	23.15	27.46	14.5	41.65	31.92	34.46	0.0	33.45	26.76	712124	k__Bacteria(2);p__Actinobacteria(201174);c__Actinobacteria(1760);o__Actinomycetales(2037);f__Actinomycetaceae(2049);g__Actinomyces(1654);s__Actinomyces sp. oral taxon 448(712124);
Actinomyces timonensis	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces timonensis	7.12	5.76	0.0	0.0	8.16	7.57	0.0	0.0	0.0	12.22	9.36	11.96	9.08	0.0	8.94	10.61	0.0	12.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18	6.68	6.71	0.0	0.0	0.0	0.0	8.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1288391	k__Bacteria(2);p__Actinobacteria(201174);c__Actinobacteria(1760);o__Actinomycetales(2037);f__Actinomycetaceae(2049);g__Actinomyces(1654);s__Actinomyces timonensis(1288391);
Actinomyces viscosus	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces viscosus	12.51	7.81	7.65	9.77	21.0	8.23	7.57	10.82	15.55	21.87	24.6	13.59	12.99	6.95	12.18	15.87	11.24	21.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.61	9.53	7.65	8.68	7.54	6.8	7.78	8.02	11.1	7.09	15.11	10.69	6.88	0.0	0.0	11.8	10.75	21.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.25	0.0	0.0	0.0	1656	k__Bacteria(2);p__Actinobacteria(201174);c__Actinobacteria(1760);o__Actinomycetales(2037);f__Actinomycetaceae(2049);g__Actinomyces(1654);s__Actinomyces viscosus(1656);
Adlercreutzia equolifaciens	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia equolifaciens	2062.54	1994.45	1151.32	1113.56	3834.53	1200.39	1028.07	1308.91	1841.67	2830.41	2613.13	2352.8	1872.39	1368.73	3149.24	2149.88	2382.45	2639.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	625.34	957.46	698.16	0.0	0.0	0.0	3274.45	1358.99	1283.1	578.43	1273.75	367.63	646.99	1343.95	1031.93	891.93	1522.46	1359.49	682.33	719.41	361.45	959.03	1239.0	1457.34	409.13	322.94	696.5	0.0	228.32	0.0	0.0	0.0	140.27	1339.92	0.0	0.0	0.0	0.0	0.0	446660	k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Adlercreutzia(447020);s__Adlercreutzia equolifaciens(446660);
Aeromonas_u_s	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas_u_s	0.0	0.0	0.0	0.0	2.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	642	k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Aeromonadales(135624);f__Aeromonadaceae(84642);g__Aeromonas(642);s__Aeromonas_u_s(642);
Aggregatibacter_u_s	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter_u_s	0.0	0.0	0.0	0.0	0.0	4.21	0.0	0.0	0.0	0.0	63.59	0.0	0.0	0.0	0.0	0.0	8.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73	0.0	0.0	0.0	4.76	27.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	416916	k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Aggregatibacter(416916);s__Aggregatibacter_u_s(416916);
Aggregatibacter aphrophilus	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter aphrophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	732	k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Pasteurellales(135625);f__Pasteurellaceae(712);g__Aggregatibacter(416916);s__Aggregatibacter aphrophilus(732);
Agrobacterium_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Agrobacterium_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65	0.0	0.0	357	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhizobiales(356);f__Rhizobiaceae(82115);g__Agrobacterium(357);s__Agrobacterium_u_s(357);
Agromyces_u_s	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Agromyces_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29	33877	k__Bacteria(2);p__Actinobacteria(201174);c__Actinobacteria(1760);o__Micrococcales(85006);f__Microbacteriaceae(85023);g__Agromyces(33877);s__Agromyces_u_s(33877);
Akkermansia muciniphila	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	Akkermansia muciniphila	523.34	386.15	198.09	215.5	1246.66	388.41	149.92	453.26	653.88	429.33	259.73	579.31	623.81	429.97	1070.28	398.76	223.58	597.1	45.71	11.5	28.17	59.72	8.36	8.27	47.2	114.8	148.45	58.14	53.88	8.16	85.71	43.91	11.65	781.37	438.59	438.26	1692.02	226.45	1415.78	1334.44	456.33	198.35	159.18	470.82	519.06	427.58	296.19	231.75	356.43	429.97	703.45	11.96	7.45	10.15	50.16	108.99	39.47	539.3	399.31	86.28	353.17	22.06	23.0	180.15	23.89	280.39	239935	k__Bacteria(2);p__Verrucomicrobia(74201);c__Verrucomicrobiae(203494);o__Verrucomicrobiales(48461);f__Akkermansiaceae(1647988);g__Akkermansia(239934);s__Akkermansia muciniphila(239935);
Alicyclobacillus acidocaldarius	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	405212	k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Bacillales(1385);f__Alicyclobacillaceae(186823);g__Alicyclobacillus(29330);s__Alicyclobacillus acidocaldarius(405212);
Alistipes_u_s	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.52	50.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.3	70.43	83.15	0.0	0.0	0.0	41.13	0.0	0.0	239759	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes_u_s(239759);
Alistipes finegoldii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes finegoldii	356.03	306.03	165.57	192.91	586.9	219.4	135.04	204.61	278.12	278.26	233.87	242.56	245.04	181.08	413.52	300.03	289.43	441.41	7.72	6.72	7.66	0.0	8.21	7.14	10.38	7.16	8.83	6.79	0.0	17.66	11.36	0.0	0.0	559.76	262.67	264.51	500.03	184.91	390.78	555.6	332.35	189.65	134.24	374.24	359.5	320.54	254.01	187.02	255.99	263.79	458.5	15.21	16.72	13.69	22.52	0.0	0.0	0.0	0.0	0.0	19.67	11.32	13.42	0.0	0.0	0.0	214856	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes finegoldii(214856);
Alistipes indistinctus	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes indistinctus	4748.58	3887.79	2233.91	2277.68	7616.25	3049.84	1525.22	2802.53	3794.69	3577.32	2752.4	3784.78	3916.44	2978.54	6381.89	3792.95	2972.32	5106.86	158.58	200.0	141.92	139.64	219.3	183.58	188.24	244.12	228.1	397.71	309.26	673.81	209.53	163.03	172.51	6187.34	3733.9	3524.14	6426.16	1240.37	4647.8	3848.81	1481.17	803.7	1636.6	4693.15	5086.31	2430.39	1939.8	1344.8	2964.85	2949.29	4800.16	313.45	297.47	289.21	761.7	127.8	519.88	454.81	203.24	169.7	291.2	299.88	360.63	119.7	236.35	303.26	626932	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes indistinctus(626932);
Alistipes onderdonkii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes onderdonkii	636.38	591.1	312.66	362.27	1082.7	414.24	279.28	346.66	504.9	504.38	459.98	414.73	410.62	290.09	662.67	603.25	567.29	821.27	24.56	40.34	23.45	14.45	26.41	21.22	20.03	21.17	36.34	38.2	48.29	62.79	29.2	23.49	22.42	1135.41	523.4	531.22	713.39	343.35	708.58	793.3	600.56	360.69	291.74	601.12	614.64	520.95	451.81	350.58	467.88	517.83	732.71	54.32	42.24	46.3	53.79	68.28	21.53	25.82	33.39	47.77	161.16	60.81	74.83	21.08	92.74	114.99	328813	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes onderdonkii(328813);
Alistipes putredinis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	17887.11	16493.73	11162.41	11262.1	23873.83	12585.83	10167.17	12172.64	15493.96	15576.97	14554.54	13811.4	13543.3	11480.08	19905.91	15599.28	14382.02	18577.53	1281.98	1639.82	1315.0	1230.34	1789.22	2081.76	2187.96	2088.58	2729.8	2788.18	4295.66	4504.39	1683.64	1527.8	1313.05	22336.49	14537.44	14231.77	19070.17	14098.06	14893.65	17006.46	15324.7	11755.67	9828.8	15763.96	16416.14	14727.82	14270.47	10567.14	13527.68	14702.9	19050.0	2729.63	1818.94	2536.12	14567.92	5514.48	7243.39	0.0	0.0	0.0	7301.55	5593.91	8598.5	5326.03	15199.11	16458.4	28117	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes putredinis(28117);
Alistipes senegalensis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes senegalensis	937.23	906.38	438.87	485.99	1556.34	595.91	403.59	548.95	787.83	854.21	680.26	728.02	678.23	501.68	1144.84	850.6	847.1	1164.54	44.06	50.42	40.99	22.69	47.49	41.65	40.03	35.84	49.12	77.65	50.36	180.68	53.47	32.82	38.37	1564.56	721.83	741.65	1111.44	480.21	904.21	1056.09	805.71	501.86	366.78	926.53	913.47	694.33	635.6	459.2	718.61	763.26	1111.02	203.36	92.2	99.66	69.96	49.17	33.63	37.91	33.22	21.02	124.09	74.77	104.91	20.36	82.86	66.06	1288121	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes senegalensis(1288121);
Alistipes shahii	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii	2628.57	2535.9	1394.32	1515.77	3915.43	1657.73	1220.95	1443.43	2037.24	2271.31	2155.66	1822.37	1629.07	1182.78	2728.14	2559.79	2724.23	3222.96	216.47	262.37	202.06	153.13	246.57	239.79	281.49	207.29	228.64	360.91	273.1	487.59	267.53	217.94	244.44	4479.22	2091.14	2022.77	2441.74	1576.55	1989.1	2528.43	2193.94	1430.98	1254.53	2677.65	2549.1	1932.73	1928.3	1393.84	2040.06	2257.15	3254.63	1078.95	780.02	835.36	1462.08	686.71	538.46	652.57	623.92	686.38	2031.74	848.35	1287.1	354.88	1253.81	1063.41	328814	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes shahii(328814);
Alistipes sp. AL-1	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. AL-1	0.0	0.0	197.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	393.15	0.0	0.0	25.79	10.23	0.0	0.0	0.0	8.47	0.0	9.59	0.0	23.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.34	265.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.37	0.0	0.0	0.0	0.0	64.91	21.3	0.0	0.0	37.85	43.89	1499682	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes sp. AL-1(1499682);
Alistipes sp. HGB5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp. HGB5	465.56	390.53	0.0	234.01	782.06	297.88	182.34	261.61	396.19	388.35	326.35	344.25	293.61	216.08	541.18	426.18	0.0	572.42	9.28	0.0	0.0	9.72	11.92	12.82	0.0	12.52	0.0	15.88	0.0	30.61	15.58	0.0	0.0	774.82	360.14	326.48	735.27	245.97	484.96	729.41	0.0	0.0	167.51	473.66	459.04	392.59	311.79	209.29	328.23	339.68	556.61	27.66	22.32	21.08	50.35	0.0	27.12	0.0	0.0	0.0	0.0	0.0	39.05	0.0	0.0	0.0	908612	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes sp. HGB5(908612);
Alistipes timonensis	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes timonensis	57.96	52.64	23.6	30.07	148.08	36.37	19.58	37.88	52.32	49.63	36.96	38.46	32.17	30.07	65.15	49.53	49.22	71.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.3	42.64	39.7	67.63	28.69	57.05	66.09	49.37	26.35	19.23	57.85	64.47	45.62	34.45	30.96	41.29	48.88	73.32	11.4	0.0	8.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.53	0.0	0.0	0.0	1465754	k__Bacteria(2);p__Bacteroidetes(976);c__Bacteroidia(200643);o__Bacteroidales(171549);f__Rikenellaceae(171550);g__Alistipes(239759);s__Alistipes timonensis(1465754);
Alphaproteobacteria_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_u_o	Alphaproteobacteria_u_f	Alphaproteobacteria_u_g	Alphaproteobacteria_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.46	0.0	7.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91	0.0	2.31	2.03	0.0	3.63	0.0	0.0	16.02	0.0	0.0	2.38	0.0	0.0	4.62	28211	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Alphaproteobacteria_u_o(28211);f__Alphaproteobacteria_u_f(28211);g__Alphaproteobacteria_u_g(28211);s__Alphaproteobacteria_u_s(28211);
Rhodospirillaceae_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillaceae_u_g	Rhodospirillaceae_u_s	0.0	0.0	0.0	0.0	20.65	0.0	0.0	20.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.99	20.41	29.36	83.92	212.07	147.87	101.9	141.11	304.4	95.57	134.35	95.65	212.07	190.13	121.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.86	0.0	0.0	20.49	0.0	0.0	0.0	20.39	0.0	0.0	101.82	24.73	49.72	49.29	38.98	0.0	49.29	71.53	101.83	29.44	34.05	54.68	41295	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhodospirillales(204441);f__Rhodospirillaceae(41295);g__Rhodospirillaceae_u_g(41295);s__Rhodospirillaceae_u_s(41295);
Pelagibacteraceae_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Pelagibacteraceae_u_g	Pelagibacteraceae_u_s	0.0	0.0	0.0	0.0	125.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.18	0.0	0.0	13.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.1	0.0	200.01	92.39	0.0	93.04	126.2	0.0	0.0	0.0	0.0	1655514	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Pelagibacterales(54526);f__Pelagibacteraceae(1655514);g__Pelagibacteraceae_u_g(1655514);s__Pelagibacteraceae_u_s(1655514);
Rhodobacteraceae_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_u_g	Rhodobacteraceae_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31989	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhodobacterales(204455);f__Rhodobacteraceae(31989);g__Rhodobacteraceae_u_g(31989);s__Rhodobacteraceae_u_s(31989);
Aminobacterium_u_s	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	Aminobacterium_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.43	0.0	0.0	79.47	146.75	55.2	95.6	155.63	272.39	20.03	40.82	21.38	42.3	62.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.23	21.29	9.29	5.46	0.0	11.32	0.0	0.0	6.35	0.0	20.21	0.0	15.5	4.61	81466	k__Bacteria(2);p__Synergistetes(508458);c__Synergistia(649775);o__Synergistales(649776);f__Synergistaceae(649777);g__Aminobacterium(81466);s__Aminobacterium_u_s(81466);
Anaerococcus_u_s	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.86	29.89	0.0	3.79	0.0	0.0	0.0	0.0	0.0	0.0	165779	k__Bacteria(2);p__Firmicutes(1239);c__Tissierellia(1737404);o__Tissierellales(1737405);f__Peptoniphilaceae(1570339);g__Anaerococcus(165779);s__Anaerococcus_u_s(165779);
Anaerococcus prevotii	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus prevotii	0.0	0.0	0.0	2.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33034	k__Bacteria(2);p__Firmicutes(1239);c__Tissierellia(1737404);o__Tissierellales(1737405);f__Peptoniphilaceae(1570339);g__Anaerococcus(165779);s__Anaerococcus prevotii(33034);
